Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
transmit_distribution,"Valid only for traffic_generator ixnetwork_540 and -mode 'create'. It
configures how many streams will be created to accommodate the traffic
item. For example, if a traffic item configuration has 5 source mac
addresses, and transmit_distribution is eth_ii_destination_address then
the traffic item will have 5 streams. This parameter accepts a
combination of choices. If -transmit_distribution is [list
eth_ii_destination_address ip_src_addr] then the distribution of streams
within the traffic item will take into account both criteria. For
traffic_generator ixnetwork_540 we support all available IxNetwork low
level API choices.
Valid options are:
none
	
disable transmit distribution
assured_forwarding_phb
	
assured_forwarding_phb
b_dest_mac
	
b_dest_mac
b_src_mac
	
b_src_mac
b_vlan
	
b_vlan
c_dest_mac
	
c_dest_mac
c_src_mac
	
c_src_mac
c_vlan
	
c_vlan
class_selector_phb
	
class_selector_phb
default_phb
	
default_phb
dest_ip
	
dest_ip
dest_mac
	
dest_mac
ethernet_ii_ether_type
	
ethernet_ii_ether_type
ethernet_ii_pfc_queue
	
ethernet_ii_pfc_queue
expedited_forwarding_phb
	
expedited_forwarding_phb
fcoe_cs_ctl
	
fcoe_cs_ctl
fcoe_dest_id
	
fcoe_dest_id
fcoe_ox_id
	
fcoe_ox_id
fcoe_src_id
	
fcoe_src_id
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
	
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_did
	
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_did
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_ox_id
	
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_ox_id
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_sid
	
fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_sid
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
	
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_did
	
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_did
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_ox_id
	
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_ox_id
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_sid
	
fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_sid
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
	
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_cs_ctl_priority
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_did
	
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_did
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_ox_id
	
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_ox_id
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_sid
	
fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_sid
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
	
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did
	
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
	
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid
	
fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
	
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did
	
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
	
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid
	
fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
	
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_did
	
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_did
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
	
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_ox_id
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_sid
	
fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_sid
frame_size
	
frame_size
i_tag_isid
	
i_tag_isid
inner_vlan
	
inner_vlan
ipv4_dest_ip
	
ipv4_dest_ip
ipv4_precedence
	
ipv4_precedence
ipv4_source_ip
	
ipv4_source_ip
ipv6_dest_ip
	
ipv6_dest_ip
ipv6_flow_label
	
ipv6_flow_label
ipv6_flowlabel
	
ipv6_flowlabel
ipv6_source_ip
	
ipv6_source_ip
ipv6_trafficclass
	
ipv6_trafficclass
l2tpv2_data_message_tunnel_id
	
l2tpv2_data_message_tunnel_id
mac_in_mac_priority
	
mac_in_mac_priority
mac_in_mac_v42_bdest_address
	
mac_in_mac_v42_bdest_address
mac_in_mac_v42_bsrc_address
	
mac_in_mac_v42_bsrc_address
mac_in_mac_v42_btag_pcp
	
mac_in_mac_v42_btag_pcp
mac_in_mac_v42_cdest_address
	
mac_in_mac_v42_cdest_address
mac_in_mac_v42_csrc_address
	
mac_in_mac_v42_csrc_address
mac_in_mac_v42_isid
	
mac_in_mac_v42_isid
mac_in_mac_v42_priority
	
mac_in_mac_v42_priority
mac_in_mac_v42_stag_pcp
	
mac_in_mac_v42_stag_pcp
mac_in_mac_v42_stag_vlan_id
	
mac_in_mac_v42_stag_vlan_id
mac_in_mac_v42_vlan_id
	
mac_in_mac_v42_vlan_id
mac_in_mac_vlan_user_priority
	
mac_in_mac_vlan_user_priority
mpls_label
	
mpls_label
mpls_mpls_exp
	
mpls_mpls_exp
mpls_flow_descriptor
	
mpls_flow_descriptor
pppoe_session_sessionid
	
pppoe_session_sessionid
raw_priority
	
raw_priority
rx_port
	
rx_port
s_vlan
	
s_vlan
source_ip
	
source_ip
srcDestEndpointPair
	
srcDestEndpointPair
src_mac
	
src_mac
tcp_tcp_dst_prt
	
tcp_tcp_dst_prt
tcp_tcp_src_prt
	
tcp_tcp_src_prt
tos
	
tos
udp_udp_dst_prt
	
udp_udp_dst_prt
udp_udp_src_prt
	
udp_udp_src_prt
vlan_vlan_user_priority
	
vlan_vlan_user_priority
DEFAULT
	
endpoint_pair
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id,ipv4_dest_ip,fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority,ipv6_dest_ip,fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did,default_phb,fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_did,fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_did,fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_ox_id,ethernet_ii_ether_type,fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority,mac_in_mac_v42_bsrc_address,fcoe_ox_id,mac_in_mac_v42_cdest_address,assured_forwarding_phb,fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_sid,i_tag_isid,c_src_mac,class_selector_phb,ipv6_trafficclass,fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_did,mac_in_mac_v42_stag_pcp,b_src_mac,mac_in_mac_v42_stag_vlan_id,fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority,b_dest_mac,fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_sid,mpls_flow_descriptor,inner_vlan,fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_sid,tos,mac_in_mac_v42_vlan_id,ethernet_ii_pfc_queue,ipv6_flowlabel,mpls_mpls_exp,fcoe_cs_ctl,fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_ox_id,dest_mac,mac_in_mac_v42_bdest_address,mpls_label,fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_ox_id,src_mac,expedited_forwarding_phb,raw_priority,dest_ip,udp_udp_dst_prt,s_vlan,pppoe_session_sessionid,fcoe_src_id,fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid,vlan_vlan_user_priority,fip_npiv_fdisc_ls_rjt_fcf_fip_npiv_fdisc_descriptor_fibre_channel_sid,frame_size,fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_cs_ctl_priority,mac_in_mac_v42_priority,mac_in_mac_v42_btag_pcp,fip_flogi_ls_rjt_fcf_fip_flogi_descriptor_fibre_channel_did,endpoint_pair,fcoe_dest_id,mac_in_mac_v42_isid,fip_npiv_fdisc_ls_acc_fcf_fip_npiv_fdisc_descriptor_fibre_channel_cs_ctl_priority,b_vlan,fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_did,c_vlan,fip_npiv_fdisc_request_enode_fip_npiv_fdisc_descriptor_fibre_channel_ox_id,udp_udp_src_prt,none,mac_in_mac_priority,c_dest_mac,ipv6_flow_label,fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_sid,tcp_tcp_dst_prt,mac_in_mac_v42_csrc_address,ipv4_source_ip,source_ip,rx_port,fip_flogi_request_enode_fip_flogi_descriptor_fibre_channel_cs_ctl_priority,fip_flogi_ls_acc_fcf_fip_flogi_descriptor_fibre_channel_ox_id,tcp_tcp_src_prt,ipv6_source_ip,ipv4_precedence,l2tpv2_data_message_tunnel_id,mac_in_mac_vlan_user_priority",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
transmit_mode,"Depending on the traffic_generator value, this option has different meanings:
ixos/ixnetwork_540: Destination IP address of the packet.
ixnetwork: This option is used to specify the value of the first IP of the first IP static endpoint range for L2VPN traffic. (Not supported in this release.)",mode,"continuous, random_spaced, single_pkt, single_burst, multi_burst, continuous_burst, return_to_id, return_to_id_for_count, advance","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tx_delay,"This argument can be used to specify the delay to the start of the
scheduled stream.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tx_delay_unit,"This argument can be used to specify the delay unit for tx_delay
Valid options are:
bytes
	
bytes.
ns
	
nano seconds.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"ns,bytes",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tx_mode,"Configure transmit mode of traffic item on -mode create and modify. If
this parameter is not provided, the transmit mode of the traffic item
will be configured to match the transmit mode of the first transmitting
port of the traffic item. The port transmit mode is configured using
procedure ::::interface_config with parameter -transmit_mode.
Valid options are:
advanced
	
interleaved.
stream
	
sequential.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"stream,advanced",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_cascade_type,"Indicates the source of the initial value for the counter. The initial
value for the first enabled stream always comes from the UDF
counter_init_value option.
Valid options are:
none
	
The initial value always comes from UDF counter_init_value option.
from_previous
	
The initial value is derived from the last executed stream which used
this UDF number with UDF cascade_type set to from_previous. An initial
increment/decrement/random operation is applied from the previous value.
from_shelf
	
The initial value is derived from the last value generated by this UDF
with this stream. An initial increment/ decrement/random operation is
applied from the previous value.
DEFAULT
	
none
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_chain_from,"Allows the user to select what UDF the current UDF should chain from.
When this option is employed, the UDF will stay in its initial value
until the UDF it is chained from reaches its terminating value. If
traffic_generator is ixnetwork_540, circuit_type must be configured to
'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",opt,"udfNone,udf1,udf3,udf2,udf5,udf4","IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_counter_init_value,"The initial value of the counter. This field is a list of hex numbers
for range_list mode; a hex number for all other modes.If
traffic_generator is ixnetwork_540, circuit_type must be configured to
'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_counter_mode,"The counter will increment or decrement the bytes continuously or a
number of repeat counts. The choices are: continuous or count.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_counter_repeat_count,"The counter is incremented or decremented the number of times based on
this option. If counter_mode is continuous, then this value is
ignored.If traffic_generator is ixnetwork_540, circuit_type must be
configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_counter_step,"The step size for counter up/down. If traffic_generator is
ixnetwork_540, circuit_type must be configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_counter_type,"Describes the size of the UDF field in bits. The choices are:8 16 24 32
If traffic_generator is ixnetwork_540, circuit_type must be configured
to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_counter_up_down,"This option describes whether the UDF counters are to be incremented or
decremented. choices are: up, down. If traffic_generator is
ixnetwork_540, circuit_type must be configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_enable_cascade,"If this option is set to true (1), then the UDF counter will not be
reset with the start of each stream, but will rather continue counting
from the ending value of the previous stream.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_inner_repeat_count,"The number of times the inner loop is repeated. Used when UDF mode is
set to nested.If traffic_generator is ixnetwork_540, circuit_type must
be configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_inner_repeat_value,"The number of times each value in the inner loop is repeated. Used when
UDF mode is set to nested.If traffic_generator is ixnetwork_540,
circuit_type must be configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_inner_step,"The steps size between inner loop values. Used when UDF mode is set to
nested.If traffic_generator is ixnetwork_540, circuit_type must be
configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_mask_select,"This is a 32-bit mask that enables, on a bit-by-bit basis, use of the
absolute counter value bits as defined by mask_val option. To be used
for udf1_mode random. (DEFAULT = {00 00}) If traffic_generator is
ixnetwork_540, circuit_type must be configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_mask_val,"A 32-bit mask of absolute values for this UDF counter. It is used in
association with the mask_select; bits must be set 'on' or the bits in
mask_select will be ignored. To be used for udf1_mode random. (DEFAULT =
{00 00}) If traffic_generator is ixnetwork_540, circuit_type must be
configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_mode,"The mode of operation of the counter. If traffic_generator is
ixnetwork_540, circuit_type must be configured to 'quick_flows'. Valid
options are:
Valid options are:
counter
	
Normal up-down counter as controlled by counter_mode, counter_type,
counter_init_value, mask_select, mask_val, random, counter_repeat_count,
counter_step, counter_up_down and cascade_type options.
random
	
Generates random values, based on the values in counter_type,
mask_select and mask_val.
value_list
	
A list of distinct values, based on the values of counter_type,
value_list and cascade_type.
nested
	
Two nested counters may be used to build complex sequences, based on the
values of counter_type, counter_init_value, inner_repeat_count,
inner_repeat_value, inner_step, counter_repeat_count, counter_step, and
cascade_type options.
range_list
	
A list of value ranges, based on counter_type, cascade_type and ranges.
Ranges are specified with counter_init_value, counter_repeat_count, and
counter_step.
ipv4
	
A counter which facilitates generation of IPv4 addresses, based on
counter_init_value, counter_repeat_count, counter_type,
inner_repeat_value, inner_step, skip_zeros_and_ones, and skip_mask_bits
options.
DEFAULT
	
counter
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",opt,"counter,range_list,value_list,random,nested,ipv4",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
udf1_offset,"The absolute offset to insert this UDF into the frame. Note that DA and
SA use the fixed offsets at 0 and 6, respectively. This option applies
to all UDF modes.If traffic_generator is ixnetwork_540, circuit_type
must be configured to 'quick_flows'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
